tenant_id,company_name,industry,investment_usd,employee_count,land_needed_ha,power_requirement_kw,water_requirement_m3,export_oriented,preferred_region,budget_min_etb,budget_max_etb,chosen_park_id,chosen_park_name,match_score,placement_successful,satisfaction_rating,placement_date
TEN52160,Sheba Food Processing Corporation,food_processing,6711403,541,7.55,1021.5,104.9,False,SNNPR,61462.4711927652,140712.71213670398,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,4.6,2024-05-01 16:12:18.976053
TEN16973,Piassa Medical Group,medical,6344222,787,11.6,1154.9,253.1,False,Dire Dawa,56309.677069040445,164382.78437583055,kilinto,Kilinto Industrial Park,89.0,False,2.5,2024-10-07 16:12:18.976053
TEN84678,Axum Horticulture PLC,horticulture,1465457,715,11.68,868.7,273.5,True,Oromia,13815.191953499409,36501.74681041396,adama,Adama Industrial Park,66.0,False,2.7,2025-06-03 16:12:18.976053
TEN28904,Gondar Metal PLC,metal,41131123,784,11.48,750.3,151.3,False,Amhara,408916.4544632129,844409.9948099519,semera,Semera Industrial Park,74.0,True,4.5,2025-10-29 16:12:18.976053
TEN33506,African Apparel PLC,apparel,7940926,2369,27.48,3787.6,472.7,False,any,73841.19407967046,198124.12249870776,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-06-01 16:12:18.976053
TEN66408,Axum Manufacturing Enterprise,manufacturing,7337960,874,10.96,1058.9,383.6,True,SNNPR,60035.292125832755,165874.9943410472,dire_dawa_ftz,Dire Dawa Free Trade Zone,93.0,True,5.0,2025-10-18 16:12:18.976053
TEN22516,African Agro Processing PLC,agro_processing,2077526,562,8.48,298.2,192.5,False,Oromia,20624.015094402977,52543.145658504385,adama,Adama Industrial Park,96.0,True,4.8,2024-06-07 16:12:18.976053
TEN22709,Horn Coffee Processing Group,coffee_processing,1664158,929,14.09,727.1,323.6,True,Oromia,14558.614350949227,36227.52626610068,jimma,Jimma Industrial Park,96.0,True,5.0,2024-08-08 16:12:18.976053
TEN48198,Blue Nile Footwear Factory,footwear,1509048,2023,23.53,3849.6,921.1,False,Oromia,14133.840304233334,39085.94772885386,bahir_dar,Bahir Dar Industrial Park,74.0,True,3.9,2025-08-04 16:12:18.976053
TEN57932,Horn Agro Processing Industries,agro_processing,9693586,565,9.89,947.0,269.8,False,SNNPR,96167.8772088975,241444.75276794314,mekelle,Mekelle Industrial Park,89.0,True,4.5,2024-09-05 16:12:18.976053
TEN78376,Merkato Leather Corporation,leather,9221531,918,10.09,1360.7,426.6,False,any,85634.79793444388,210487.12165503306,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2024-04-08 16:12:18.976053
TEN50094,Meskel Steel Textile Mill,steel,34201672,977,11.97,1207.3,289.7,True,Amhara,326341.5968470473,923069.4912011996,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.8,2025-03-01 16:12:18.976053
TEN16872,Bole Horticulture Corporation,horticulture,5762234,227,6.1,295.4,27.0,True,Dire Dawa,52136.51389454032,125518.17377482436,dire_dawa_ftz,Dire Dawa Free Trade Zone,70.0,True,4.4,2025-09-30 16:12:18.976053
TEN12043,Ethiopia Metal Processing,metal,19869119,530,9.01,323.0,96.2,True,any,167140.2147801067,534358.0041540237,bole_lemi_ii,Bole Lemi II Industrial Park,85.0,False,3.0,2025-02-05 16:12:18.976053
TEN65422,Lalibela Pharmaceutical Industries,pharmaceutical,9662886,249,4.66,437.4,29.4,True,Oromia,95474.58560121132,256388.8675752601,jimma,Jimma Industrial Park,66.0,False,2.1,2024-11-12 16:12:18.976053
TEN26893,Sheba Manufacturing Share Company,manufacturing,3679223,334,7.52,411.6,113.6,False,Amhara,34125.507499677704,77825.80946808451,bole_lemi_ii,Bole Lemi II Industrial Park,89.0,True,5.0,2025-07-22 16:12:18.978748
TEN61761,Abyssinia Food Processing Share Company,food_processing,7180763,797,9.75,740.9,352.4,True,any,65413.160360011614,179373.10551882567,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-09-20 16:12:18.978748
TEN58614,Piassa Leather Manufacturing,leather,1138058,284,7.09,220.6,115.0,False,Dire Dawa,10110.561484923575,31514.266398215845,bole_lemi,Bole Lemi Industrial Park,89.0,True,5.0,2025-06-08 16:12:18.978748
TEN94428,Ethiopia Agro Processing Processing,agro_processing,738423,144,6.21,145.7,69.1,False,SNNPR,6468.636200132739,21760.006170184166,mekelle,Mekelle Industrial Park,89.0,True,5.0,2025-01-31 16:12:18.978748
TEN17433,Blue Nile Metal International,metal,34563501,201,2.82,174.6,62.6,False,Oromia,281010.34275124385,870325.3086905525,semera,Semera Industrial Park,74.0,True,4.4,2025-02-14 16:12:18.978748
TEN84311,Blue Nile Coffee Processing Industries,coffee_processing,2907303,89,5.45,135.9,9.1,True,Amhara,27690.178597075454,59169.29170831312,jimma,Jimma Industrial Park,89.0,True,5.0,2024-09-09 16:12:18.978748
TEN72800,Horn Manufacturing Enterprise,manufacturing,6988875,339,5.91,549.9,126.5,False,Amhara,63409.42935701387,164946.89526559887,semera,Semera Industrial Park,89.0,True,4.6,2024-12-08 16:12:18.978748
TEN39751,Merkato Food Processing Manufacturing,food_processing,6675325,264,6.47,303.0,58.1,True,Dire Dawa,64618.95298431837,157066.48371061432,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,4.9,2024-10-03 16:12:18.978748
TEN35030,Abyssinia Metal International,metal,36106109,945,11.59,934.6,245.3,False,SNNPR,345472.3337438232,853337.1618020306,semera,Semera Industrial Park,74.0,False,2.8,2024-12-22 16:12:18.978748
TEN91735,Bole Beverage PLC,beverage,7090586,268,3.82,177.7,96.7,True,any,59552.55192425296,165755.43435626724,addis_industrial_village,Addis Industrial Village (AIV),81.0,False,2.6,2024-10-13 16:12:18.978748
TEN94048,Merkato Textile Group,textile,7475513,1045,13.5,792.6,515.7,False,any,71493.69692338645,164297.55353721514,hawassa,Hawassa Industrial Park,96.0,True,5.0,2025-08-29 16:12:18.978748
TEN18566,Nile Automotive PLC,automotive,45960434,797,12.67,1130.5,314.1,False,any,368480.30485424347,1315502.186244301,semera,Semera Industrial Park,81.0,False,2.5,2025-01-09 16:12:18.978748
TEN72270,Gondar Chemical Manufacturing,chemical,7053395,430,9.11,413.4,54.4,False,Amhara,60514.476132425516,148227.0598798366,kilinto,Kilinto Industrial Park,89.0,False,2.6,2024-11-10 16:12:18.978748
TEN42688,Blue Nile Leather International,leather,7373288,595,7.16,790.4,171.3,False,any,72927.74376930168,214502.57554533932,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2024-09-12 16:12:18.978748
TEN33833,Piassa Manufacturing PLC,manufacturing,3359809,538,9.33,742.0,266.4,True,Dire Dawa,33398.495217314696,99000.26900878007,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-12-27 16:12:18.979276
TEN97674,Abyssinia Apparel International,apparel,3263974,925,12.56,1402.4,431.7,True,any,28205.295678812254,88499.65807590257,kombolcha,Kombolcha Industrial Park,96.0,True,5.0,2024-08-21 16:12:18.979276
TEN13072,Meskel Textile Factory,textile,10903972,2747,29.85,2070.1,1210.1,True,Dire Dawa,106985.77484559797,223750.7125122645,hawassa,Hawassa Industrial Park,93.0,True,5.0,2024-10-23 16:12:18.979276
TEN91811,Addis Agro Processing Group,agro_processing,5077437,141,5.28,231.2,39.9,True,SNNPR,40814.59305177602,120877.07605233698,mekelle,Mekelle Industrial Park,89.0,True,5.0,2025-04-08 16:12:18.979276
TEN44286,Abyssinia Manufacturing Enterprise,manufacturing,6653780,393,8.04,699.7,162.6,False,Oromia,56978.196304030425,138618.60632733995,semera,Semera Industrial Park,89.0,True,5.0,2025-02-17 16:12:18.979276
TEN30185,Sheba Electronics Share Company,electronics,2404638,967,10.27,669.9,391.5,True,Addis Ababa,23390.82950828057,48324.69320016316,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,5.0,2024-04-17 16:12:18.979276
TEN23871,Blue Nile Apparel PLC,apparel,10777005,839,11.71,1516.1,238.5,False,any,101393.24506869863,237042.5215565468,hawassa,Hawassa Industrial Park,96.0,True,4.9,2025-10-08 16:12:18.979276
TEN35249,Meskel Textile Industries,textile,14280722,1973,23.32,1608.6,763.1,True,any,134474.06528136999,356346.91025222157,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-05-13 16:12:18.979276
TEN85423,Abyssinia Garment Share Company,garment,4102574,2012,22.9,1246.1,985.2,True,any,38587.72874194045,85160.4007226512,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-07-27 16:12:18.979276
TEN41558,Entoto Manufacturing PLC,manufacturing,5478127,700,10.21,882.0,149.9,False,any,50999.63311460066,162598.4262892586,semera,Semera Industrial Park,96.0,True,4.9,2025-11-06 16:12:18.979276
TEN11572,Nile Automotive Factory,automotive,9053642,854,11.83,1474.5,112.7,False,any,83078.7290838685,264034.38412966015,semera,Semera Industrial Park,81.0,True,4.7,2025-11-03 16:12:18.979276
TEN51087,Abyssinia Food Processing Industries,food_processing,5853005,844,10.97,1361.6,246.6,False,any,53698.150026777425,119559.30291675398,adama,Adama Industrial Park,96.0,True,5.0,2024-11-23 16:12:18.979276
TEN51513,Merkato Metal International,metal,36164858,1929,21.82,1375.6,772.0,False,SNNPR,300123.76107833564,855555.6802639462,semera,Semera Industrial Park,74.0,False,2.9,2025-08-08 16:12:18.979276
