id,assetCode,name,description,category,status,condition,parkId,parkName,location,purchaseDate,purchaseCost,currentValue,depreciationRate,manufacturer,model,serialNumber,maintenanceInterval,lastMaintenanceDate,nextMaintenanceDate,warrantyExpiry,age_days,maintenance_count,days_since_maintenance,failure_probability,createdAt,updatedAt
asset_0322,VEH-403338-837,Isuzu Vehicle #323,Isuzu industrial vehicle for manufacturing operations,vehicle,operational,fair,bole-lemi,Bole Lemi Industrial Park,"Building C, Floor 1",2024-11-28T00:23:31.979425,86473,69672.58,17.58,Isuzu,Isuzu-513,SN8085397,120,2025-12-21T00:23:31.985103,2026-04-20T00:23:31.985103,2026-11-28T00:23:31.979425,408,3,20,10.11,2024-11-28T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0323,TOO-459845-153,Generic Brand Tool #324,Generic Brand industrial tool for manufacturing operations,tool,operational,fair,hawassa-park,Kilinto Industrial Park,"Building C, Floor 1",2021-02-23T00:23:31.979425,948,503.01,12.18,Generic Brand,Generic Brand-987,SN6825050,180,2025-12-27T00:23:31.985103,2026-06-25T00:23:31.985103,2024-02-23T00:23:31.979425,1782,9,14,10.49,2021-02-23T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0324,UTI-236190-781,Grundfos Utility #325,Grundfos industrial utility for manufacturing operations,utility,operational,good,kombolcha,Kilinto Industrial Park,"Building A, Floor 2",2025-08-22T00:23:31.979425,20788,19177.25,18.85,Grundfos,Grundfos-223,SN2844287,90,2025-11-19T00:23:31.985103,2026-02-17T00:23:31.985103,2028-08-21T00:23:31.979425,141,1,52,7.04,2025-08-22T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0325,MAC-183577-333,Siemens Machinery #326,Siemens industrial machinery for manufacturing operations,machinery,operational,good,kombolcha,Bole Lemi Industrial Park,"Building A, Floor 1",2021-07-12T00:23:31.979425,342045,191213.23,12.13,Siemens,Siemens-624,SN5801164,90,2025-12-05T00:23:31.985103,2026-03-05T00:23:31.985103,2024-07-11T00:23:31.979425,1643,18,36,7.45,2021-07-12T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0326,IT--255406-875,Lenovo It Equipment #327,Lenovo industrial it-equipment for manufacturing operations,it-equipment,operational,poor,kilinto,Bole Lemi Industrial Park,"Building A, Floor 3",2024-10-03T00:23:31.979425,6988,6403.1,6.65,Lenovo,Lenovo-300,SN3667895,365,2025-02-16T00:23:31.985103,2026-02-16T00:23:31.985103,2027-10-03T00:23:31.979425,464,1,328,15.13,2024-10-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0327,OTH-839954-328,Generic Brand Other #328,Generic Brand industrial other for manufacturing operations,other,operational,fair,hawassa-park,Kilinto Industrial Park,"Building C, Floor 1",2024-03-01T00:23:31.979425,1126,865.01,13.21,Generic Brand,Generic Brand-807,SN6626601,180,2025-07-14T00:23:31.985103,2026-01-10T00:23:31.985103,2025-03-01T00:23:31.979425,680,3,180,10.19,2024-03-01T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0328,IT--769752-895,Dell It Equipment #329,Dell industrial it-equipment for manufacturing operations,it-equipment,repair,poor,kombolcha,Kilinto Industrial Park,"Building D, Floor 1",2021-07-21T00:23:31.979425,2891,2227.46,5.66,Dell,Dell-591,SN1851550,365,2025-01-24T00:23:31.985103,2026-01-24T00:23:31.985103,2022-07-21T00:23:31.979425,1634,4,351,15.45,2021-07-21T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0329,VEH-685256-686,Mercedes-Benz Vehicle #330,Mercedes-Benz industrial vehicle for manufacturing operations,vehicle,operational,fair,bole-lemi,Kombolcha Industrial Park,"Building A, Floor 3",2025-09-26T00:23:31.979425,52847,51375.39,9.27,Mercedes-Benz,Mercedes-Benz-756,SN9739335,120,2025-12-05T00:23:31.985103,2026-04-04T00:23:31.985103,2026-09-26T00:23:31.979425,106,0,36,10.03,2025-09-26T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0330,VEH-774415-626,Volvo Vehicle #331,Volvo industrial vehicle for manufacturing operations,vehicle,operational,excellent,hawassa-park,Kombolcha Industrial Park,"Building A, Floor 2",2025-02-14T00:23:31.979425,112272,99272.8,12.73,Volvo,Volvo-157,SN9180169,120,2025-11-18T00:23:31.985103,2026-03-18T00:23:31.985103,2026-02-14T00:23:31.979425,330,2,53,5.09,2025-02-14T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0331,MAC-218085-273,ABB Machinery #332,ABB industrial machinery for manufacturing operations,machinery,repair,good,kombolcha,Kombolcha Industrial Park,"Building D, Floor 2",2024-10-27T00:23:31.979425,205371,189702.65,6.38,ABB,ABB-988,SN9890533,90,2025-10-18T00:23:31.985103,2026-01-16T00:23:31.985103,2025-10-27T00:23:31.979425,440,4,84,7.12,2024-10-27T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0332,VEH-980545-617,Hino Vehicle #333,Hino industrial vehicle for manufacturing operations,vehicle,repair,poor,bole-lemi,Bole Lemi Industrial Park,"Building A, Floor 3",2021-08-14T00:23:31.979425,89829,38505.11,17.48,Hino,Hino-130,SN8489579,120,2025-12-31T00:23:31.985103,2026-04-30T00:23:31.985103,2023-08-14T00:23:31.979425,1610,13,10,15.44,2021-08-14T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0333,FUR-838026-330,Generic Brand Furniture #334,Generic Brand industrial furniture for manufacturing operations,furniture,operational,excellent,kilinto,Kombolcha Industrial Park,"Building D, Floor 2",2024-03-20T00:23:31.979425,1861,1308.5,17.69,Generic Brand,Generic Brand-924,SN6978630,180,2025-11-05T00:23:31.985103,2026-05-04T00:23:31.985103,2026-03-20T00:23:31.979425,661,3,66,5.18,2024-03-20T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0334,SAF-545046-977,Generic Brand Safety Equipment #335,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,operational,fair,bole-lemi,Bole Lemi Industrial Park,"Building B, Floor 1",2023-08-04T00:23:31.979425,2658,1976.42,11.45,Generic Brand,Generic Brand-454,SN4393040,180,2025-11-25T00:23:31.985103,2026-05-24T00:23:31.985103,2025-08-03T00:23:31.979425,890,4,46,10.24,2023-08-04T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0335,INF-373075-624,Komatsu Infrastructure #336,Komatsu industrial infrastructure for manufacturing operations,infrastructure,operational,fair,kilinto,Kilinto Industrial Park,"Building B, Floor 1",2021-07-27T00:23:31.979425,991271,410782.65,17.93,Komatsu,Komatsu-246,SN6037292,180,2025-10-13T00:23:31.985103,2026-04-11T00:23:31.985103,2023-07-27T00:23:31.979425,1628,9,89,10.45,2021-07-27T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0336,MAC-947804-417,ABB Machinery #337,ABB industrial machinery for manufacturing operations,machinery,operational,poor,kombolcha,Bole Lemi Industrial Park,"Building A, Floor 1",2021-09-02T00:23:31.979425,439808,252074.14,12.0,ABB,ABB-809,SN7700579,90,2025-12-25T00:23:31.985103,2026-03-25T00:23:31.985103,2023-09-02T00:23:31.979425,1591,17,16,15.44,2021-09-02T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0337,UTI-522841-680,Wilo Utility #338,Wilo industrial utility for manufacturing operations,utility,operational,fair,kombolcha,Kilinto Industrial Park,"Building A, Floor 2",2022-04-29T00:23:31.979425,96883,55945.67,13.79,Wilo,Wilo-986,SN9364786,90,2025-12-13T00:23:31.985103,2026-03-13T00:23:31.985103,2024-04-28T00:23:31.979425,1352,15,28,10.37,2022-04-29T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0338,MAC-485016-193,Honeywell Machinery #339,Honeywell industrial machinery for manufacturing operations,machinery,maintenance,fair,kilinto,Kombolcha Industrial Park,"Building A, Floor 2",2022-01-17T00:23:31.979425,436458,255656.62,12.57,Honeywell,Honeywell-581,SN7179165,90,2025-10-25T00:23:31.985103,2026-01-23T00:23:31.985103,2025-01-16T00:23:31.979425,1454,16,77,10.4,2022-01-17T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0339,UTI-755962-939,Grundfos Utility #340,Grundfos industrial utility for manufacturing operations,utility,maintenance,good,bole-lemi,Kilinto Industrial Park,"Building B, Floor 2",2023-07-03T00:23:31.979425,12131,10452.42,5.73,Grundfos,Grundfos-146,SN2076475,90,2025-10-12T00:23:31.985103,2026-01-10T00:23:31.985103,2025-07-02T00:23:31.979425,922,10,90,7.25,2023-07-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0340,UTI-790191-341,KSB Utility #341,KSB industrial utility for manufacturing operations,utility,operational,good,kombolcha,Hawassa Industrial Park,"Building C, Floor 2",2024-03-09T00:23:31.979425,61802,50250.34,10.64,KSB,KSB-511,SN8104979,90,2025-10-29T00:23:31.985103,2026-01-27T00:23:31.985103,2026-03-09T00:23:31.979425,672,7,73,7.18,2024-03-09T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0341,INF-650964-588,Caterpillar Infrastructure #342,Caterpillar industrial infrastructure for manufacturing operations,infrastructure,operational,fair,kombolcha,Kombolcha Industrial Park,"Building A, Floor 3",2022-01-02T00:23:31.979425,577312,335445.69,12.63,Caterpillar,Caterpillar-938,SN3728508,180,2025-07-20T00:23:31.985103,2026-01-16T00:23:31.985103,2025-01-01T00:23:31.979425,1469,8,174,10.4,2022-01-02T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0342,FUR-149427-639,Generic Brand Furniture #343,Generic Brand industrial furniture for manufacturing operations,furniture,operational,good,hawassa-park,Kombolcha Industrial Park,"Building A, Floor 1",2023-04-19T00:23:31.979425,4476,3356.0,10.01,Generic Brand,Generic Brand-501,SN2442259,180,2025-10-20T00:23:31.985103,2026-04-18T00:23:31.985103,2025-04-18T00:23:31.979425,997,5,82,7.27,2023-04-19T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0343,UTI-647262-233,KSB Utility #344,KSB industrial utility for manufacturing operations,utility,operational,critical,bole-lemi,Kilinto Industrial Park,"Building B, Floor 3",2021-05-17T00:23:31.979425,17768,6716.83,18.87,KSB,KSB-274,SN2309970,90,2025-12-18T00:23:31.985103,2026-03-18T00:23:31.985103,2022-05-17T00:23:31.979425,1699,18,23,25.47,2021-05-17T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0344,MAC-495042-156,ABB Machinery #345,ABB industrial machinery for manufacturing operations,machinery,operational,poor,kilinto,Kombolcha Industrial Park,"Building C, Floor 2",2022-08-09T00:23:31.979425,490775,370898.88,7.86,ABB,ABB-260,SN8499420,90,2025-11-09T00:23:31.985103,2026-02-07T00:23:31.985103,2024-08-08T00:23:31.979425,1250,13,62,15.34,2022-08-09T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0345,MAC-353506-723,Schneider Electric Machinery #346,Schneider Electric industrial machinery for manufacturing operations,machinery,operational,excellent,hawassa-park,Hawassa Industrial Park,"Building A, Floor 3",2025-04-16T00:23:31.979425,177168,162808.22,10.84,Schneider Electric,Schneider Electric-871,SN1096306,90,2026-01-03T00:23:31.985103,2026-04-03T00:23:31.985103,2026-04-16T00:23:31.979425,269,2,7,5.07,2025-04-16T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0346,UTI-354091-755,KSB Utility #347,KSB industrial utility for manufacturing operations,utility,operational,fair,kombolcha,Hawassa Industrial Park,"Building A, Floor 3",2022-09-17T00:23:31.979425,70682,48695.35,10.63,KSB,KSB-801,SN1502332,90,2025-12-12T00:23:31.985103,2026-03-12T00:23:31.985103,2023-09-17T00:23:31.979425,1211,13,29,10.33,2022-09-17T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0347,MAC-336665-761,ABB Machinery #348,ABB industrial machinery for manufacturing operations,machinery,operational,good,hawassa-park,Hawassa Industrial Park,"Building C, Floor 1",2024-03-17T00:23:31.979425,186736,150382.65,11.23,ABB,ABB-267,SN3447186,90,2026-01-07T00:23:31.985103,2026-04-07T00:23:31.985103,2027-03-17T00:23:31.979425,664,7,3,7.18,2024-03-17T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0348,MAC-250593-990,Honeywell Machinery #349,Honeywell industrial machinery for manufacturing operations,machinery,repair,critical,bole-lemi,Hawassa Industrial Park,"Building D, Floor 1",2022-12-18T00:23:31.979425,121327,98616.34,6.54,Honeywell,Honeywell-832,SN5047738,90,2025-11-09T00:23:31.985103,2026-02-07T00:23:31.985103,2024-12-17T00:23:31.979425,1119,12,62,25.31,2022-12-18T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0349,SAF-964175-886,Generic Brand Safety Equipment #350,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,operational,fair,hawassa-park,Hawassa Industrial Park,"Building C, Floor 2",2022-10-19T00:23:31.979425,7464,4013.8,17.48,Generic Brand,Generic Brand-713,SN9083231,180,2025-09-12T00:23:31.985103,2026-03-11T00:23:31.985103,2025-10-18T00:23:31.979425,1179,6,120,10.32,2022-10-19T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0350,MAC-583851-779,Schneider Electric Machinery #351,Schneider Electric industrial machinery for manufacturing operations,machinery,operational,good,hawassa-park,Bole Lemi Industrial Park,"Building C, Floor 2",2023-11-06T00:23:31.979425,412499,257244.25,19.48,Schneider Electric,Schneider Electric-155,SN8422365,90,2025-11-12T00:23:31.985103,2026-02-10T00:23:31.985103,2025-11-05T00:23:31.979425,796,8,59,7.22,2023-11-06T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0351,SAF-691518-295,Generic Brand Safety Equipment #352,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,maintenance,poor,bole-lemi,Kilinto Industrial Park,"Building C, Floor 3",2023-11-02T00:23:31.979425,7490,5666.88,11.96,Generic Brand,Generic Brand-651,SN4024903,180,2025-11-27T00:23:31.985103,2026-05-26T00:23:31.985103,2024-11-01T00:23:31.979425,800,4,44,15.22,2023-11-02T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0352,TOO-440805-605,Generic Brand Tool #353,Generic Brand industrial tool for manufacturing operations,tool,operational,excellent,kombolcha,Bole Lemi Industrial Park,"Building D, Floor 1",2025-08-08T00:23:31.979425,2231,2053.87,17.71,Generic Brand,Generic Brand-372,SN5751423,180,2025-08-28T00:23:31.985103,2026-02-24T00:23:31.985103,2026-08-08T00:23:31.979425,155,0,135,5.04,2025-08-08T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0353,OTH-407092-324,Generic Brand Other #354,Generic Brand industrial other for manufacturing operations,other,operational,good,kombolcha,Kilinto Industrial Park,"Building A, Floor 1",2025-01-16T00:23:31.979425,8630,7501.14,13.29,Generic Brand,Generic Brand-733,SN1683403,180,2025-11-15T00:23:31.985103,2026-05-14T00:23:31.985103,2026-01-16T00:23:31.979425,359,1,56,7.1,2025-01-16T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0354,MAC-796566-398,Mitsubishi Machinery #355,Mitsubishi industrial machinery for manufacturing operations,machinery,maintenance,critical,kilinto,Kombolcha Industrial Park,"Building D, Floor 2",2021-10-29T00:23:31.979425,91419,39933.74,17.9,Mitsubishi,Mitsubishi-526,SN8451544,90,2025-11-15T00:23:31.985103,2026-02-13T00:23:31.985103,2024-10-28T00:23:31.979425,1534,17,56,25.42,2021-10-29T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0355,MAC-396550-810,Siemens Machinery #356,Siemens industrial machinery for manufacturing operations,machinery,damaged,fair,kilinto,Bole Lemi Industrial Park,"Building D, Floor 1",2023-12-31T00:23:31.979425,193830,165824.79,7.4,Siemens,Siemens-666,SN9092046,90,2025-12-08T00:23:31.985103,2026-03-08T00:23:31.985103,2024-12-30T00:23:31.979425,741,8,33,10.2,2023-12-31T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0356,TOO-506603-170,Generic Brand Tool #357,Generic Brand industrial tool for manufacturing operations,tool,maintenance,critical,bole-lemi,Hawassa Industrial Park,"Building A, Floor 1",2024-11-12T00:23:31.979425,3952,3337.06,13.56,Generic Brand,Generic Brand-131,SN7397710,180,2025-11-17T00:23:31.985103,2026-05-16T00:23:31.985103,2026-11-12T00:23:31.979425,424,2,54,25.12,2024-11-12T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0357,OTH-866875-431,Generic Brand Other #358,Generic Brand industrial other for manufacturing operations,other,maintenance,fair,kombolcha,Bole Lemi Industrial Park,"Building D, Floor 3",2023-05-22T00:23:31.979425,23779,13752.21,18.74,Generic Brand,Generic Brand-919,SN2071629,180,2025-09-18T00:23:31.985103,2026-03-17T00:23:31.985103,2026-05-21T00:23:31.979425,964,5,114,10.26,2023-05-22T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0358,INF-764187-379,Komatsu Infrastructure #359,Komatsu industrial infrastructure for manufacturing operations,infrastructure,operational,good,bole-lemi,Kombolcha Industrial Park,"Building C, Floor 1",2023-05-04T00:23:31.979425,841023,637829.27,9.77,Komatsu,Komatsu-284,SN2721713,180,2025-11-07T00:23:31.985103,2026-05-06T00:23:31.985103,2024-05-03T00:23:31.979425,982,5,64,7.27,2023-05-04T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0359,OTH-723397-407,Generic Brand Other #360,Generic Brand industrial other for manufacturing operations,other,operational,good,hawassa-park,Kilinto Industrial Park,"Building C, Floor 2",2025-10-08T00:23:31.979425,4763,4604.59,12.32,Generic Brand,Generic Brand-343,SN1787435,180,2026-01-10T00:23:31.985103,2026-07-09T00:23:31.985103,2026-10-08T00:23:31.979425,94,0,0,7.03,2025-10-08T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0360,TOO-186580-430,Generic Brand Tool #361,Generic Brand industrial tool for manufacturing operations,tool,operational,excellent,bole-lemi,Kombolcha Industrial Park,"Building B, Floor 2",2025-05-08T00:23:31.979425,2812,2653.81,8.21,Generic Brand,Generic Brand-817,SN4696431,180,2025-09-12T00:23:31.985103,2026-03-11T00:23:31.985103,2028-05-07T00:23:31.979425,247,1,120,5.07,2025-05-08T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0361,UTI-883702-738,KSB Utility #362,KSB industrial utility for manufacturing operations,utility,reserved,poor,bole-lemi,Bole Lemi Industrial Park,"Building B, Floor 1",2022-03-04T00:23:31.979425,96773,65272.05,9.71,KSB,KSB-284,SN1615168,90,2025-10-12T00:23:31.985103,2026-01-10T00:23:31.985103,2023-03-04T00:23:31.979425,1408,15,90,15.39,2022-03-04T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0362,INF-538686-544,Komatsu Infrastructure #363,Komatsu industrial infrastructure for manufacturing operations,infrastructure,maintenance,fair,bole-lemi,Hawassa Industrial Park,"Building B, Floor 1",2025-11-02T00:23:31.979425,976313,956575.01,10.25,Komatsu,Komatsu-429,SN9934394,180,2025-09-24T00:23:31.985103,2026-03-23T00:23:31.985103,2027-11-02T00:23:31.979425,69,0,108,10.02,2025-11-02T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0363,INF-535592-847,Caterpillar Infrastructure #364,Caterpillar industrial infrastructure for manufacturing operations,infrastructure,operational,fair,kilinto,Kombolcha Industrial Park,"Building D, Floor 1",2021-04-30T00:23:31.979425,721010,553992.33,5.45,Caterpillar,Caterpillar-215,SN7667554,180,2025-08-19T00:23:31.985103,2026-02-15T00:23:31.985103,2023-04-30T00:23:31.979425,1716,9,144,10.47,2021-04-30T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0364,INF-408452-896,Caterpillar Infrastructure #365,Caterpillar industrial infrastructure for manufacturing operations,infrastructure,operational,good,kilinto,Bole Lemi Industrial Park,"Building C, Floor 2",2025-12-27T00:23:31.979425,667654,663522.26,14.95,Caterpillar,Caterpillar-988,SN7915947,180,2025-10-19T00:23:31.985103,2026-04-17T00:23:31.985103,2026-12-27T00:23:31.979425,14,0,83,7.0,2025-12-27T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0365,INF-608350-334,Komatsu Infrastructure #366,Komatsu industrial infrastructure for manufacturing operations,infrastructure,operational,fair,kilinto,Hawassa Industrial Park,"Building B, Floor 3",2022-07-22T00:23:31.979425,877162,521585.23,13.91,Komatsu,Komatsu-852,SN5145322,180,2025-07-21T00:23:31.985103,2026-01-17T00:23:31.985103,2024-07-21T00:23:31.979425,1268,7,173,10.35,2022-07-22T00:23:31.979425,2026-01-10T00:23:31.985103
